mpid,pmsid,inn_ua,inn_en,atc_code,reg_num,exp_date,language,name,package_pcid,package_status,package_description,package_legal_status,release_form,manufactured_dose_form_id,manufacturer,package_qty
"UA-000000000-000000086","000000086","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/02/01","04.08.2117","Англійська","AMOKSIKLAV®","UA-000000000-000000086-000000126","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000087","000000087","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/02/01","04.08.2117","Українська","АМОКСИКЛАВ®","UA-000000000-000000087-000000127","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000087","000000087","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/02/01","04.08.2117","Українська","АМОКСИКЛАВ®","UA-000000000-000000087-000000128","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000087","000000087","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/02/01","04.08.2117","Англійська","AMOKSIKLAV®","UA-000000000-000000087-000000127","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000087","000000087","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/02/01","04.08.2117","Англійська","AMOKSIKLAV®","UA-000000000-000000087-000000128","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000088","000000088","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/02/01","28.08.2117","Українська","АМОКСИКЛАВ®","UA-000000000-000000088-000000129","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000088","000000088","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/02/01","28.08.2117","Українська","АМОКСИКЛАВ®","UA-000000000-000000088-000000130","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000088","000000088","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/02/01","28.08.2117","Англійська","AMOKSIKLAV®","UA-000000000-000000088-000000129","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000088","000000088","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/02/01","28.08.2117","Англійська","AMOKSIKLAV®","UA-000000000-000000088-000000130","Діючий","порошок для оральної суспензії (250 мг/62,5 мг в 5 мл), по 15,8 г порошку у флаконі (для 100 мл суспензії), по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","15.8 грам(и)"
"UA-000000000-000000089","000000089","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/03/02","28.10.2119","Українська","АМОКСИКЛАВ®","UA-000000000-000000089-000000132","Діючий","порошок для розчину для ін'єкцій, 1000 мг/200 мг; 5 флаконів з порошком в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (AIXO ГЛЗ Кундль)","1.2e3 міліграм(и)"
"UA-000000000-000000089","000000089","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/7064/03/02","28.10.2119","Англійська","AMOKSIKLAV®","UA-000000000-000000089-000000132","Діючий","порошок для розчину для ін'єкцій, 1000 мг/200 мг; 5 флаконів з порошком в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (AIXO ГЛЗ Кундль)","1.2e3 міліграм(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000090-000000133","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000090-000000134","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000090-000000135","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000090-000000136","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000090-000000133","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000090-000000134","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000090-000000135","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000090","000000090","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/15213/01/01","20.02.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000090-000000136","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) або по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою або мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000091-000000137","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) порошку у флаконі; по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000091-000000138","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000091-000000139","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) порошку у флаконі; по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Українська","АМОКСИКЛАВ® 2S","UA-000000000-000000091-000000140","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000091-000000137","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) порошку у флаконі; по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000091-000000138","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірною ложкою в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000091-000000139","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 5,70 г (35 мл ) порошку у флаконі; по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.7 грам(и)"
"UA-000000000-000000091","000000091","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15213/01/01","16.03.2121","Англійська","AMOKSIKLAV ® 2S","UA-000000000-000000091-000000140","Діючий","порошок для оральної суспензії (400 мг/57 мг в 5 мл), по 11,0 г (70 мл) порошку у флаконі; по 1 флакону разом з мірним шприцем в картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для пероральної суспензії","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","11.0 грам(и)"
"UA-000000000-000000092","000000092","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/02","31.10.2119","Українська","АМОКСИКЛАВ® 2Х","UA-000000000-000000092-000000141","Діючий","таблетки, вкриті плівковою оболонкою, 875 мг/125 мг, по 7 таблеток у блістері; по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000092","000000092","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/02","31.10.2119","Англійська","AMOKSIKLAV® 2X","UA-000000000-000000092-000000141","Діючий","таблетки, вкриті плівковою оболонкою, 875 мг/125 мг, по 7 таблеток у блістері; по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000093","000000093","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/01","31.10.2119","Українська","АМОКСИКЛАВ® 2Х","UA-000000000-000000093-000000143","Діючий","таблетки, вкриті плівковою оболонкою, по 500 мг/125 мг по 7 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000093","000000093","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/01","31.10.2119","Українська","АМОКСИКЛАВ® 2Х","UA-000000000-000000093-000000144","Діючий","таблетки, вкриті плівковою оболонкою, по 500 мг/125 мг по 7 таблеток у стрипі, по 2 стрипи у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000093","000000093","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/01","31.10.2119","Англійська","AMOKSIKLAV® 2X","UA-000000000-000000093-000000143","Діючий","таблетки, вкриті плівковою оболонкою, по 500 мг/125 мг по 7 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000093","000000093","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/7064/01/01","31.10.2119","Англійська","AMOKSIKLAV® 2X","UA-000000000-000000093-000000144","Діючий","таблетки, вкриті плівковою оболонкою, по 500 мг/125 мг по 7 таблеток у стрипі, по 2 стрипи у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","Сандоз ГмбХ - Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000094","000000094","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/3011/04/01","31.01.2117","Українська","АМОКСИКЛАВ® КВІКТАБ","UA-000000000-000000094-000000145","Діючий","таблетки, що диспергуються, 875 мг/125 мг по 5 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.0 Штук(и/а)"
"UA-000000000-000000094","000000094","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/3011/04/01","31.01.2117","Українська","АМОКСИКЛАВ® КВІКТАБ","UA-000000000-000000094-000000146","Діючий","таблетки, що диспергуються, 875 мг/125 мг по 7 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000094","000000094","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/3011/04/01","31.01.2117","Англійська","AMOKSIKLAV® QUICKTAB","UA-000000000-000000094-000000145","Діючий","таблетки, що диспергуються, 875 мг/125 мг по 5 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","5.0 Штук(и/а)"
"UA-000000000-000000094","000000094","амоксицилін та інгібітор бета-лактамаз","amoxicillin and beta-lactamase inhibitor","J01CR02","UA/3011/04/01","31.01.2117","Англійська","AMOKSIKLAV® QUICKTAB","UA-000000000-000000094-000000146","Діючий","таблетки, що диспергуються, 875 мг/125 мг по 7 таблеток у блістері, по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","7.0 Штук(и/а)"
"UA-000000000-000000095","000000095","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/3011/04/02","31.01.2117","Українська","АМОКСИКЛАВ® КВІКТАБ","UA-000000000-000000095-000000147","Діючий","таблетки, що диспергуються, по 500 мг/125 мг; по 5 таблеток у блістері; по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","2.0 Штук(и/а)"
"UA-000000000-000000095","000000095","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/3011/04/02","31.01.2117","Українська","АМОКСИКЛАВ® КВІКТАБ","UA-000000000-000000095-000000148","Діючий","таблетки, що диспергуються, по 500 мг/125 мг; по 5 таблеток у блістері; по 4 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","2.0 Штук(и/а)"
"UA-000000000-000000095","000000095","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/3011/04/02","31.01.2117","Англійська","AMOKSIKLAV® QUICKTAB","UA-000000000-000000095-000000147","Діючий","таблетки, що диспергуються, по 500 мг/125 мг; по 5 таблеток у блістері; по 2 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","2.0 Штук(и/а)"
"UA-000000000-000000095","000000095","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/3011/04/02","31.01.2117","Англійська","AMOKSIKLAV® QUICKTAB","UA-000000000-000000095-000000148","Діючий","таблетки, що диспергуються, по 500 мг/125 мг; по 5 таблеток у блістері; по 4 блістери у картонній коробці","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, що диспергується","","Сандоз ГмбХ – Виробнича дільниця Антиінфекційні ГЛЗ та Хімічні Операції Кундль (АІХО ГЛЗ Кундль)","2.0 Штук(и/а)"
"UA-000000000-000000096","000000096","*клавуланова кислота; амоксицилін","; amoxicillin","J01CR02","UA/10656/01/01","12.03.2115","Українська","АМОКСИЛ-К","UA-000000000-000000096-000058033","Діючий","порошок для розчину для ін'єкцій по 1,2 г порошку у флаконі; по 1 флакону в пачці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","ПАТ `Київмедпрепарат`","1.2 грам(и)"
"UA-000000000-000000096","000000096","*клавуланова кислота; амоксицилін","; amoxicillin","J01CR02","UA/10656/01/01","12.03.2115","Українська","АМОКСИЛ-К","UA-000000000-000000096-000058034","Діючий","порошок для розчину для ін'єкцій по 1,2 г порошку у флаконі; по 10 флаконів у контурній чарунковій упаковці; по 1 контурній чарунковій упаковці в пачці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","ПАТ `Київмедпрепарат`","1.2 грам(и)"
"UA-000000000-000000096","000000096","*клавуланова кислота; амоксицилін","; amoxicillin","J01CR02","UA/10656/01/01","12.03.2115","Англійська","AMOXIL–K","UA-000000000-000000096-000058033","Діючий","порошок для розчину для ін'єкцій по 1,2 г порошку у флаконі; по 1 флакону в пачці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","ПАТ `Київмедпрепарат`","1.2 грам(и)"
"UA-000000000-000000096","000000096","*клавуланова кислота; амоксицилін","; amoxicillin","J01CR02","UA/10656/01/01","12.03.2115","Англійська","AMOXIL–K","UA-000000000-000000096-000058034","Діючий","порошок для розчину для ін'єкцій по 1,2 г порошку у флаконі; по 10 флаконів у контурній чарунковій упаковці; по 1 контурній чарунковій упаковці в пачці","Лікарський засіб, що відпускається за рецептом лікаря","Порошок для розчину для ін'єкції","","ПАТ `Київмедпрепарат`","1.2 грам(и)"
"UA-000000000-000000097","000000097","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15934/01/01","09.12.2121","Українська","АМОКСИЛ-К 1000","UA-000000000-000000097-000000152","Діючий","таблетки, вкриті плівковою оболонкою, по 875 мг/125 мг, по 7 таблеток у блістері; по 2 блістери в пачці з картону","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","ПАТ `Київмедпрепарат`","7.0 Штук(и/а)"
"UA-000000000-000000097","000000097","амоксицилін; *клавуланова кислота","amoxicillin; ","J01CR02","UA/15934/01/01","09.12.2121","Англійська","AMOXIL-K 1000","UA-000000000-000000097-000000152","Діючий","таблетки, вкриті плівковою оболонкою, по 875 мг/125 мг, по 7 таблеток у блістері; по 2 блістери в пачці з картону","Лікарський засіб, що відпускається за рецептом лікаря","Таблетка, вкрита плівковою оболонкою","","ПАТ `Київмедпрепарат`","7.0 Штук(и/а)"
